id_vocab,german,english
3914,der Afrorap,the Afro rap
3915,der Takt,the pace
3916,das Segment,the segment
3917,die Finanzabteilung,the finance department
3918,örtlich,local
3919,suggerieren,to suggest
3920,zutreffen,to be applicable
3921,die Berufschance,the career prospect
3922,das Firmengelände,the company property
3923,der Innenhof,the inner courtyard
3924,die Heizungsanlage,the heating unit
3925,die Mitte,the middle
3926,die Metallindustrie,the metal industry
3927,durchführen,to carry out
3928,automatisch,automatic
3929,der Bankettsaal,the banquet hall
3930,das Gasrohr,the gas pipe
3931,die Fußgängerzone,the pedestrian zone
3932,die Bemerkung,the remark
3933,die Barzahlung,the cash payment
3934,die Geschäftschance,the business opportunity
3935,der Anbieter,the provider
3936,umsonst,for nothing
3937,der Touchscreen,the touchscreen
3938,die Schließung,the closing-down
3939,therapeutisch,therapeutic
3940,unkompliziert,uncomplicated
3941,die Umbauarbeit,the renovation work
3942,platt,flat
3943,der Mikrozensus,the micro census
3944,der Ausbildungsberuf,the skilled occupation
3945,die Teilzeitanstellung,the part-time position
3946,die Notwendigkeit,the necessity
3947,die Preisentwicklung,the price trend
3948,verbreiten,to spread
3949,ausgegrenzt,excluded
3950,vorlesen,to read aloud
3951,umsiedeln,to relocate
3952,die Schwäche,the weakness
3953,die Depression,the depression
3954,die Webcam,the webcam
3955,der Ausdruck,the expression
3956,nötigen,to bully
3957,das Login,the log-in
3958,das Seniorenstift,the care home for the elderly
3959,die Lohnart,the salary type
3960,t,the technology
3961,der Tod,the death
3962,die Marmoroptik,the marble-look
3963,das Lernangebot,the learning opportunity
3964,skeptisch,sceptical
3965,der Kalendermonat,the calendar month
3966,ansprechen,to address
3967,das Fremdenzimmer,the guest room
3968,hauptsächlich,mainly
3969,die Nebentätigkeit,the secondary employment
3970,anwesend,present
3971,der Tourismus,the tourism
3972,die Gehminute,the number of minute’s walk
3973,die Sanitäreinrichtung,the sanitary installation
3974,abbrechen,cancel
3975,herumgehen,to go around
3976,arbeitssuchend,job-seeking
3977,wegstecken,to put away
3978,die Flüssigkeit,the fluid
3979,die Anredeform,the form of address
3980,fortbilden,to do further studies
3981,die Höhe,the height
3982,der Rückblick,the retrospect
3983,abmontieren,to dissemble
3984,die Tagung,the convention
3985,der Ausbildungsaufbau,the structure of qualification
3986,die Reparaturwerkstatt,the repair workshop
3987,leichtfallen,to be easy for sb
3988,abwesend,absent
3989,der Probelauf,the test run
3990,der Zahlungseingang,the receipt of payment
3991,mitgestalten,to help shape
3992,das Internetportal,the internet portal
3993,der Lagerist,the warehouseman
3994,unangenehm,unpleasant
3995,die Klimaanlage,the air conditioning system
3996,der Seifenspender,the soap dispenser
3997,der Taschenrechner,the pocket calculator
3998,dynamisch,dynamic
3999,aneignen,to assimilate
4000,der Migrationshintergrund,the migrant background
4001,der Händler,the distributor
4002,der Betriebskindergarten,the company nursery
4003,die Schneiderei,the tailor’s
4004,die Delegation,the delegation
4005,auffüllen,to fill up
4006,unliniert,unlined
4007,das Sicherheitsbedenken,the security concerns
4008,das Kuscheltier,the stuffed animal
4009,der Rap,the rap
4010,die Abgabe,the submission
4011,widersprechen,to contradict
4012,der Beschwerdebrief,the letter of complaint
4013,der Alaskaseelachs,the alaska pollack
4014,die Arbeitsbedingung,the working condition
4015,der Nordwesten,the northwest
4016,die Automobilindustrie,the automotive industry
4017,der Bilanzbuchhalter,the report accountant
4018,die Speicherkarte,the memory card
4019,die Altersgruppe,the age group
4020,der Wartungsvertrag,the maintenance contract
4021,die Betriebsvereinbarung,the company agreement
4022,das Set,the set
4023,die Hauspost,the internal mail
4024,der Arbeitsmarkt,the job market
4025,das Werk,the factory
4026,die Aufstiegschance,the promotion prospect
4027,detailliert,detailed
4028,der Übersetzerdienst,the translation service
4029,die Produktvielfalt,the product diversity
4030,der Karton,the package
4031,die Patientenakte,the patient files
4032,die Normung,the standardisation
4033,beseitigen,to eliminate
4034,die Pausenzeit,the break period
4035,die Bruttovergütung,the gross compensation
4036,der Pflegebedürftige,the care-dependent person
4037,die AG,the ltd.
4038,die Zeitarbeit,the temporary work
4039,die Pinnwand,the notice board
4040,der Messestand,the trade fair stand
4041,erkranken,to fall ill
4042,ausüben,to exercise
4043,erfragen,to inquire
4044,der Tunnel,the tunnel
4045,unsachlich,unobjective
4046,die Branchenkenntnis,the industry knowledge
4047,die Unfallchirurgie,the emergency surgery
4048,verbleiben,to remain
4049,verzeihen,to forgive
4050,erwünscht,desired
4051,die Leseecke,the reading corner
4052,die Auftragsbestätigung,the order confirmation
4053,der Spezialist,the specialist
4054,die Eigenschaft,the characteristic
4055,das Prinzip,the principle
4056,bankrott,bankrupt
4057,die Aktualisierung,the update
4058,stolz,proud
4059,der Zentimeter,the centimetre
4060,das Selbstvertrauen,the confidence
4061,das TV,the TV
4062,der Lehrgang,the training course
4063,das Qualitätsmanagement,the quality management
4064,parallel,parallel
4065,die Rutschgefahr,the slip hazard
4066,der Daumennagel,the thumbnail
4067,die Kundenbewertung,the customer rating
4068,transportieren,to transport
4069,das Tischtennis,the table tennis
4070,die Gewinnspanne,the profit margin
4071,der Prospektständer,the brochure rack
4072,der Freiberufler,the freelancer
4073,verfügen,to dispose
4074,die Hierarchie,the hierarchy
4075,die Freistellung,the making available
4076,die Fußverletzung,the foot injury
4077,befolgen,to obey
4078,jammern,to moan
4079,die Lebensqualität,the quality of life
4080,der Bauplan,the blueprint
4081,die Berufsbekleidung,the workwear
4082,die Region,the region
4083,die Wirksamkeit,the effectiveness
4084,die Verschwiegenheitspflicht,the confidentiality agreement
4085,der Bücherschrank,the book cupboard
4086,der Mikrokredit,the micro loan
4087,die Automatisierungstechnik,the automation technology
4088,logisch,logical
4089,die Kernzeit,the core working hours
4090,der Personalausgang,the staff exit
4091,die Buchungsnummer,the booking number
4092,fob,fob
4093,das Mitarbeitermeeting,the employee meeting
4094,beherzigen,to take to heart
4095,zusammenfassen,to summarise
4096,zoomen,to zoom
4097,die Schicht,the shift
4098,die Handelssprache,the commercial language
4099,die Auswirkung,the effect
4100,vermerken,to make note of
4101,erbauen,to construct
4102,die Bücherkiste,the book box
4103,das Verkaufsgespräch,the sales pitch
4104,der Urlaubsanspruch,the leave entitlement
4105,der Lagerraum,the storage room
4106,der Lieferwagen,the delivery van
4107,wöchentlich,weekly
4108,die Soft Skills,the soft skills
4109,die Hautallergie,the skin allergy
4110,der Kissenbezug,the cushion cover
4111,die Mittlere Reife,the school leaving certificate
4112,die Tagesmutter,the child minder
4113,der Verletzte,the injured person
4114,der Zahnarzthelfer,the dental assistant
4115,staatlich,state
4116,dastehen,to stand there
4117,wochenlang,week-long
4118,die Flucht,the escape
4119,geprüft,checked
4120,die Kartenzahlung,the card payment
4121,der Bestandskunde,the existing customer
4122,familiär,familial
4123,die Erreichbarkeit,the contactability
4124,heutig,contemporary
4125,die Berufskrankheit,the occupational illness
4126,erlernen,to learn
4127,der Zementsack,the cement sack
4128,die Arbeitsanweisung,the work instruction
4129,die Norm,the norm
4130,lebenslustig,fun-loving
4131,die Großküche,the industrial kitchen
4132,der Netzwerkanschluss,the network connection
4133,extern,external
4134,das Informationsblatt,the information sheet
4135,das Notebook,the notebook
4136,qualifiziert,qualified
4137,ermitteln,to detect
4138,cif,cif
4139,die Einstellung,the settings
4140,die Immobilienfirma,the real estate company
4141,die Schwierigkeit,the difficulty
4142,bevorzugen,to favour
4143,bluten,to bleed
4144,schulisch,educational
4145,die Wurstplatte,the cold meat platter
4146,die Ortungsfunktion,the location function
4147,weiterbringen,to further
4148,der Einzelpreis,the unit price
4149,unfallfrei,without accident
4150,ausschließen,to exclude
4151,HD,HD
4152,die Geschäftszeit,the opening times
4153,der Stadtrat,the city counsellor
4154,das Poster,the poster
4155,durchhalten,to persevere
4156,die Familientradition,the family tradition
4157,der Protokollführer,the minute keeper
4158,überleben,to survive
4159,die Ausstrahlung,the radiance
4160,die Druckschrift,the printed medium
4161,die Logistik,the logistics
4162,der Vergleich,the comparison
4163,der Schnitt,the cut
4164,die Anfrage,the request
4165,das Lob,the praise
4166,oftmals,oftentimes
4167,die Unternehmenskultur,the corporate culture
4168,die Bewertung,the rating
4169,zweijährig,two-year
4170,weiterbilden,to educate further
4171,das Display,the display
4172,der Helfer,the helper
4173,der Gehörschutz,the hearing protection
4174,der Nachfolger,the successor
4175,der Vorwurf,the accusation
4176,ätzend,corrosive
4177,Ach du meine Güte!,oh my goodness!
4178,der Berufsabschluss,the vocational qualification
4179,die Höflichkeit,the politeness
4180,der Hauptsitz,the headquarters
4181,beliebig,as desired
4182,der Rettungsdienst,the rescue service
4183,das Whiteboard,the whiteboard
4184,die Tageszeit,the time of day
4185,der Lieferschein,the delivery slip
4186,der Servicebereich,the service area
4187,das Quartal,the quarter
4188,das Element,the element
4189,der Zimmerservice,the room service
4190,platzsparend,space-saving
4191,der QR-code,the QR code
4192,der Elektriker,the electrician
4193,methodisch,methodical
4194,die Arbeitslosenversicherung,the unemployment insurance
4195,betanken,refuelling
4196,entschuldigung,excuse-me
4197,sagen,to say
4198,fressen,to eat (animal)
4199,der Opa,the grandpa
4200,sehen,to see
4201,Guten Morgen,good morning
4202,der Vogel,the bird
4203,das Organ,the organ
4204,die Strumpfhose,the hoose
4205,die Grossmutter,the grand-mother
4206,bitte sehr,you're welcome
4207,schwimmen,to swim
4208,attraktiv,attractive
4209,weiss,white
4210,auf Wiedersehen,goodbye
4211,der Orangensaft,the orange juice
4212,Gute Nacht,good night
4213,das Schwein,the pig
4214,Was machst du beruflich?,What is your work?
4215,hunger,hungry
4216,klar,clear
4217,bis Bald,bye for now
4218,der Prinz,the prince
4219,spielen,to play
4220,mag,like
4221,schwul,gay lovers
4222,der Statistiker,the statistician
4223,durst,thirsty
4224,es tut mir leid,I'm sorry
4225,die Moral,the morality
4226,prima,fine
4227,orange,orange
4228,Guten Abend,good evening
4229,wilkommen,welcome
4230,Deutschland,Germany
4231,Guten Tag,good day
4232,leer,empty
4233,das Lotto,the lottery
4234,die Gewinnzahl,the winning number
4235,der Schauspieler,the actor
4236,heissen,to be named
4237,wie geht es dir?,how are you?
4238,das Pferd,the horse
4239,der Arkitekt,the architect
4240,Englisch,English
4241,das Öl,the oil
4242,reservieren,to reserve
4243,die Fotografie,the photography
4244,der Bär,the bear
4245,die Tradition,the tradition
4246,der Veteran,the veteran
4247,sichtbar,visible
4248,knipsen,to push
4249,bis Später,see you later
4250,rosa,pink
4251,die Sauce,the sauce
4252,allein,alone
4253,Juni,June
4254,die Identität,the identity
4255,wild,wild
4256,das Pronomen,the pronoun
4257,golden,golden
4258,die SMS,the SMS
4259,das Insekt,the insect
4260,das Ethik,the ethique
4261,das Handtuch,the towel
4262,die Flagge,the flag
4263,die Ente,the duck
4264,das Recht,the right
4265,bequem,convenient
4266,der Himmel,the sky
4267,die Philosophie,the philosophy
4268,spenden,to donate
4269,umkämpfen,to beat
4270,die Kuh,the cow
4271,die Freundin,the girlfriend
4272,spass,fun
4273,der Wald,the forest
4274,die Ehefrau,the wife
4275,die Spinne,the spider
4276,der Maler,the painter
4277,der Käfer,the cockroach
4278,das Alphabet,the alphabet
4279,das Produkt,the product
4280,der Elefant,the elephant
4281,der Tiger,the tiger
4282,der Fuss,the foot
4283,der Löwe,the lion
4284,blind,blind
4285,die rote Karte,the red card
4286,mehrere,several
4287,der Seher,the seer
4288,die Möglichkeit,the possibility
4289,der Historiker,the historian
4290,erste,first (adj.)
4291,das Leben,the life
4292,Himmel,Heaven
4293,der Grossvater,the grand-father
4294,die Rose,the rose
4295,die Enkelin,the grand-daughter
4296,die Hexe,the witch
4297,der Geist,the ghost
4298,tausend,thousand
4299,die Couch,the couch
4300,das Omelette,the omelette
4301,sprechen,to speak
4302,das Zebra,the zebra
4303,die Katze,the cat
4304,der Praktikant,the intern
4305,die Kumquat,the kumquat
4306,der Küchenchef,the cook
4307,das Kreuz,the cross
4308,die Seife,the soap
4309,die Stimme,the voice
4310,perfekt,perfect
4311,die Fliege,the fly
4312,der Berg,the mountain
4313,rennen,to sprint
4314,der Mensch,the human
4315,der Leopard,the leopard
4316,das Schloss,the castle
4317,der Fuchs,the fox
4318,die Socken,the socks
4319,das Blut,the blood
4320,die Cranberry,the cranberry
4321,schminken,to make up
4322,das Comicbuch,the comic book
4323,schwül,humide
4324,die Clementine,the clementine
4325,der Ehemann,the husband
4326,der Spinat,the spinach
4327,seltsam,strange
4328,der Ventilator,the ventilator
4329,die Literatur,the literature
4330,der Gorilla,the gorilla
4331,der Wolf,the wolf
4332,der Khaki,the khaki
4333,überrascht,surprised
4334,die Briefmarke,the stamp
4335,die Scheibe,the slice
4336,die Avocado,the avocado
4337,der Ursprung,the origin
4338,gratis,free (money)
4339,deklinieren,to decline
4340,die Reisetasche,the travel bag
4341,das Turnier,the tournament
4342,sich erkälten,to catch a cold
4343,das Boot,the boat
4344,der Werwolf,the werewolf
4345,die Glocke,the bell
4346,windstill,windless
4347,windig,windy
4348,der Ring,the ring
4349,der Storck,the stork
4350,der Rotkohl,the red cabbage
4351,der Halt,the halt
4352,das Känguru,the kangaroo
4353,violett,violet
4354,der Pass,the pass
4355,März,March
4356,der Lachs,the salmon
4357,der Goalkeeper,the goalkeeper
4358,die Armee,the army
4359,Französisch,French
4360,die Physalis,the physalis
4361,die Trophäe,the trophy
4362,ab A,from A
4363,der Gegner,the opponent
4364,der Streik,the strike
4365,die Zensur,the censorship
4366,kämmen,to comb
4367,der Würfel,the dice
4368,die Kombination,the combination
4369,von oben,from above
4370,tief,deep
4371,der Affe,the monkey
4372,der Pinguin,the penguin
4373,der Schrimp,the shrimp
4374,der Weisskohl,the white cabbage
4375,kämpfen,to fight
4376,mieten,to rent
4377,der Tempel,the temple
4378,verdoppeln,to double
4379,die Hitze,the heat
4380,die Osterglocke,the daffodil
4381,der Autor,the author
4382,die Altstadt,the old town
4383,die Taktik,the tactic
4384,die Feder,the feather
4385,das Lama,the llama
4386,das Netzwerk,the network
4387,unbequem,inconvenient
4388,effizient,efficient
4389,der Ersatz,the replacement
4390,tonal,tonal
4391,in der Nähe,near
4392,die Windmühle,the windmill
4393,die Schokoladenmousse,the chocolate mousse
4394,die Partnersuche,the partner search
4395,luxuriös,luxurious
4396,die Süsskartoffel,the sweet potato
4397,die Passionsfrucht,the passion fruit
4398,die Konstellation,the constellation
4399,die Kultur,the culture
4400,der Einwohner,the inhabitant
4401,die Pflaume,the plum
4402,die Hyäne,the hyena
4403,die Wissenschaftler,the scientist
4404,der Polizeisprecher,the police spokesman
4405,der Biber,the beaver
4406,abtrocknen,to dry off
4407,der Alk,the booze
4408,verloren,lost
4409,Guten Rutsch,Happy New Year (before)
4410,uneinig,divided
4411,die Arbeitsstelle,the job
4412,der Spaziergang,the walk
4413,der Erlebnispark,the adventure park
4414,lächerlich,ridiculous
4415,lachen,to laugh
4416,die Legende,the legend
4417,die Tankstelle,the service station
4418,ausbrechen,to erupt
4419,das Bonbon,the sweet
4420,in Eile,in a hurry
4421,besorgt,afraid
4422,die Fussspur,the footprint
4423,verletzt,injured
4424,debattieren,to debate
4425,die Fanartikel,the fan merchandise
4426,ziehen,to pull
4427,dumm,silly
4428,der Zaun,the fence
4429,kürzlich,recent
4430,der Nebensatz,the subordinate clause
4431,relativ,relative
4432,wecken,to awake
4433,die Laterne,the lantern
4434,die Tollwut,the rabies
4435,diejenigen,those
4436,verwirklichen,to achieve
4437,der Funkturm,the radio tower
4438,ruhen,to rest
4439,die Schwimmbrille,the swimming goggles
4440,die Gefangene,the prisoner
4441,die Kriminalität,the criminality
4442,genehmift,approved
4443,der Durchfall,the diarrhoea
4444,der Ritt,the ride
4445,echt,genuine
4446,auf Rücksicht nehmen,to show consideration for
4447,das Fernglas,the binoculars
4448,der Gefallen,the favour
4449,aushalten,to withstand
4450,wie wäre es,what about
4451,der Schimpanse,the chimpanzee
4452,aufwachen,to wake up
4453,beten,to say one's prayers
4454,gestorben,dead
4455,der Benutzer,the user
4456,eindrucksvoll,impressive
4457,bügeln,to iron
4458,das Nickerchen,the nap
4459,gelangweilt,bored
4460,der Kapitän,the captain
4461,die Abwesenheit,the absence
4462,der Charakter,the character
4463,wert,worth
4464,die Zielgruppe,the target group
4465,der Strömung,the flow
4466,sich kennenlernen,to get to know each other
4467,die Hupe,the horn
4468,die Gewerkschaft,the union
4469,der Erfolg,the success
4470,das Eigentor,the own goal
4471,die Mirabelle,the mirabelle
4472,der Rummel,the fuss
4473,rechts aussen,extreme right
4474,egoistisch,selfish
4475,Ungar,Hungary
4476,der Auswechselspieler,the substitute
4477,die Disziplin,the discipline
4478,die Kirschtomate,the cherry tomato
4479,weinen,to cry
4480,das Lied,the song
4481,verletzt,injured
4482,der Promi,the celebrity
4483,der Zimt,the cinnamon
4484,einziger,exclusive
4485,der Angriff,the attack
4486,die Unterhose,the pants
4487,vorherig,previous
4488,bekannt,known
4489,der Jäger,the hunter
4490,das Faultier,the sloth
4491,die Barge,the barge
4492,chaotisch,chaotic
4493,unsichtbar,invisible
4494,knüpfen,to tie
4495,der Unterstützer,the supporter
4496,die Konzentration,the concentration
4497,tauchen,to dive
4498,hinaufgehen,to go up
4499,kleben,to bond
4500,das Attentat,the assassination attempt
4501,die Stiftung,the foundation
4502,die Badelatschen,the flip-flops
4503,lautstark,vocal
4504,gewalttätig,violent
4505,das Muss,the must
4506,die Angel,the fishing rod
4507,arm,poor
4508,die Rückseite,the reverse
4509,überfahren,to run over
4510,pfeifen,to whistle
4511,der Hafen,the harbour
4512,setzen,to bet
4513,anbauen,to grow
4514,das Gefängnis,the prison
4515,der Einfluss,the influence
4516,die Granate,the grenade
4517,einsinken,to sink in
4518,usw.,etc
4519,teilen,to share
4520,die Umweltpolitik,the environmental policy
4521,smart,smart
4522,sich lohnen,to be worth it
4523,der Zuckermais,the sweetcorn
4524,auf dem Lande,in the countryside
4525,die Wissenschaft,the science
4526,die Meisterschaft,the championship
4527,abkassieren,to cash up
4528,der Broccoli,the broccoli
4529,die Biene,the bee
4530,der Glühwein,the mulled wine
4531,das Abseits,the offside
4532,das Tatmotiv,the motive
4533,der Schaum,the foam
4534,erwachsen,to arise
4535,die Dunkelheit,the darkness
4536,runtergehen,to go down
4537,die Melodie,the melody
4538,besitzen,to own
4539,aus Versehen,unintentional
4540,der Besen,the broom
4541,das Universum,the universe
4542,das Ufer,the shore
4543,unlesbar,unreadable
4544,der Maulwurf,the mole
4545,die Kokosnuss,the coconut
4546,eckig,squared
4547,das gekochtes Ei,the boiled egg
4548,das Unbekannte,the unknown
4549,beschützen,to guard
4550,erstaunt,amazed
4551,die Bauvorhaben,the construction projectf
4552,der Spielplatz,the playground
4553,der Kochtopf,the pot
4554,die Masse,the mass
4555,das Staunen,the wonder
4556,die Bucht,the bay
4557,das Bügeleisen,the iron
4558,ernst,serious
4559,das Elfmeterschiessen,the penalty schootout
4560,der Superheld,the superhero
4561,sich drehen,to rotate
4562,die Rakete,the rocket
4563,der Beamte,the clerk
4564,die Tonhöhe,the pitch
4565,aufdecken,to reveal
4566,rechtsextrem,far-right
4567,ersparen,to spare
4568,weltlich,earthly
4569,die Meeresfrucht,the sea food
4570,das Gefieder,the plumage
4571,vorletzt,last but one
4572,fischen,to fish with a net
4573,die Zunge,the tongue
4574,beeindrucken,to impress
4575,die Stufe,the stage
4576,die Malerei,the painting
4577,abenteuerlich,adventurous
4578,die Mauer,the wall (outside)
4579,einwandernd,immigrant
4580,sich verhalten,to act
4581,die Präposition,the preposition
4582,der Quatsch,the nonsense
4583,interessiert,interested
4584,der Wohnungsbau,the housing
4585,die Freundlichkeit,the kindness
4586,der Geruchssin,the sense of smell
4587,gesalzen,salted
4588,der Drucker,the printer
4589,der Gehweg,the pavement
4590,der Kompromiss,the compromise
4591,der Streit,the dispute
4592,die Falle,the trap
4593,der Romanesco Kohl,the Romanesco cabbage
4594,im Angriff nehmen,to tackle
4595,zerreissen,to tear up
4596,schlimmer,worse
4597,regieren,to govern
4598,weniger,fewer
4599,das Zielpublikum,the target audience
4600,dreckig,filthy
4601,der Migrant,the migrant
4602,das Opfer,the victim
4603,die Gabe,the gift
4604,enttäuscht,disappointed
4605,die Hälfte,the half
4606,gehorsam,obendient
4607,die Grapefruit,the grapefruit
4608,unterbrechen,to interrupt
4609,die Flanke,the flank
4610,das Fell,the fur
4611,riechen,to smell
4612,der Vulkanausbruch,the volcanic eruption
4613,der Panda,the panda
4614,umsichtig,prudent
4615,abenteuerlustig,adventuresome
4616,die Guave,the guava
4617,die Papaya,the papaya
4618,kühl,cool
4619,der Vorhang,the curtain
4620,das Aussehen,the appearance
4621,mitreissen,to carry away
4622,ertrinken,to drown
4623,bergab,downhill
4624,jugendlich,youthful
4625,trocknen,to dry
4626,der Stein,the stone
4627,die Haft,the detention
4628,demzufolge,consequently
4629,beeinflussen,to influence
4630,bergauf,uphill
4631,der Wal,the whale
4632,der Vertrag,the contract
4633,abschliessen,to conclude
4634,sterbend,dying
4635,hupen,to hoot
4636,der Sprudel,the sparkling water
4637,gesunken,decreased
4638,der Besitzer,the owner
4639,der Soldat,the soldier
4640,das Abenteuer,the adventure
4641,dank,thanks to
4642,der Brückentag,the bridging day
4643,Frohes Neues Jahr,Happy New Year (after)
4644,Freunde gewinnen,to make friends
4645,die Ratte,the rat
4646,laugen,to leach
4647,die Tabellenletzte,the bottom team
4648,bitter,bitter
4649,die Erfahrung,the experience
4650,die Gewalt,the violence
4651,beklagen,to lament
4652,der Hausfloss,the floating house
4653,mitreissend,thrilling
4654,angeln,to fish
4655,das Segelboot,the sailing boat
4656,duschen,to shower
4657,offensiv,offensive
4658,der Erpresser,the blackmailer
4659,das Dingsbums,the thingy
4660,am Anfang,at the beginning
4661,ernten,to harvest
4662,feilschen,to haggle
4663,sprachlos,speechless
4664,der Engel,the angel
4665,die Wanderung,the hike
4666,der Anpfiff,the whistle
4667,die Notbremse,the emergency brake
4668,das Tippspiel,the betting game
4669,die Offenheit,the openness
4670,geschlossen,closed
4671,die Strophe,the verse
4672,das Heimspiel,the home game
4673,die Halbzeit,the half-time
4674,wolkenlos,cloudless
4675,anklopfen,to knock
4676,anpassen,to adapt
4677,die Sünde,the sin
4678,die Opfergabe,the offering
4679,auffliegen,to fly up
4680,verteidigen,to defend
4681,kohlensauer,carbonic
4682,das Interesse,the interest
4683,der Mitspieler,the co-player
4684,das Handy,the mobile phone
4685,das Sprichwort,the proverb
4686,der Welpe,the puppy
4687,faul,lazy
4688,der Käfig,the cage
4689,blühen,to flower
4690,kennenlernen,to become familiar with
4691,an gewöhnen,to accustom to
4692,der Einwanderer,the immigrant
4693,entgegen,contrary to
4694,zuerst,first (adv.)
4695,staunen,to be astonished
4696,die Ernte,the harvest
4697,die Hymne,the anthem
4698,das Foul,the foul
4699,ein bisschen,a bit
4700,verzichten,to renonce
4701,erzählen,to tell
4702,das Oberteil,the top
4703,Angenehm!,Nice to meet you!
4704,sich kümmern,to look after
4705,umfahren,to bypass
4706,böse,evil
4707,knien,to kneel
4708,die Wut,the anger
4709,rausreissen,to tear off
4710,das Kätzchen,the kitten
4711,der Rosenkohl,the Brussels sprout
4712,bedrohen,to threaten
4713,bewässern,to water
4714,der Schnabel,the beak
4715,die Eile,the urgency
4716,sich gönnen,to treat oneself to
4717,das Orchester,the orchestra
4718,simpel,simple
4719,der Aufwand,the expense
4720,Kapiert?,Geddit?
4721,die Begegnung,the encounter
4722,gekümmert,worried about
4723,der Rhabarber,the rhubarb
4724,die Schalotte,the shallot
4725,das Mittelalter,the Middle Ages
4726,der Ahn,the ancestor
4727,die Höhle,the cave
4728,das Auswärtsspiel,the away game
4729,frustrierend,frustrating
4730,vernünftig,reasonable
4731,die Schildkröte,the turtle
4732,unschuldig,innocent
4733,das Nashorn,the rhino
4734,der Kuckuck,the cuckoo
4735,geweiht,consecrated
4736,der Pfirsich,the peach
4737,die rote Bete,the beetroot
4738,die Verteilung,the distribution
4739,der Hahn,the rooster
4740,wegbringen,to bring away
4741,das Freibad,the outdoor pool
4742,die Zichorie,the chicory
4743,der Vordergrund,the foreground
4744,die Hölle,the hell
4745,das Restaurierung,the restoration
4746,das Nilpferd,the hippopotamus
4747,das Kühlhaus,the cold store
4748,vor A bis B,from A to B
4749,das Denkmal,the monument
4750,vorn,in the front
4751,die Quitte,the quince
4752,die Zukunft,the future
4753,das Geheimnis,the secret
4754,der Spargel,the asparagus
4755,anstehen,to queue
4756,die Kardone,the cardoon
4757,der Stürmer,the striker
4758,der Sprung,the jump
4759,die Zahnbürste,the toothbrush
4760,der Fehler,the mistake
4761,der Zwerg,the dwarf
4762,die schwarze Johannisbeere,the blackcurrant
4763,gießen,to pour
4764,blenden,to blind
4765,die Bürste,the brush
4766,der Kürbis,the pumpkin
4767,die Flexion,the inflection
4768,der Satz des Pythagoras,the Pythagora's theorem
4769,der Rechner,the calculator
4770,der Sonnenbrand,the sunburn
4771,der Dreh,the twist
4772,die Mangostanfrucht,the mangosteen
4773,der Dorn,the thorn
4774,die Gartenbohne,the French bean
4775,der Jubel,the cheer
4776,das Huhn,the chicken
4777,uralt,ancient
4778,das Gesetz,the law (G.)
4779,verdammt,damn
4780,perfide,perfidious
4781,sich die Zähne putzen,to brush one's teeth
4782,das Waschen,the washing
4783,stumm,mute
4784,sich freuen,to be pleased
4785,der Zweifel,the doubt
4786,schwimmbecken,to pool
4787,die Schwarzwurzel,the salsify
4788,der Künstler,the artist
4789,der Weizen,the wheat
4790,die rote Beeren,the red berries
4791,die Vorspeise,the starter
4792,die Sternfrucht,the carambola
4793,der Musikgeschmak,the musical taste
4794,still,silent
4795,sich vorstellen,to imagine
4796,das Lachen,the laugh
4797,die Brombeere,the blackberry
4798,sterben,to die
4799,der Sauerampfer,the sorrel
4800,zum Geburtstag viel Glück,happy birthday
4801,die Petersilie,the parsley
4802,die Mitbewohner,the flatmate
4803,abseits,offside
4804,der Ton,the clay
4805,fälligkeit,due date
4806,beschenken,to make a present
4807,leise,discrete
4808,die Feige,the fig
4809,die Landwirtschaft,the agriculture
4810,der Verkehr,the circulation
4811,Nun!,Well!
4812,dabei sein,to be there
4813,anhalten,to halt
4814,die Stube,the lounge
4815,die Aufmerksamkeit,the attention
4816,die Ableitung,the derivation
4817,die Litschi,the lychee
4818,verbieten,to prohibit
4819,die Bejahung,the affirmation
4820,die Hängematte,the hammock
4821,die Stachelbeere,the gooseberry
4822,herzlich,cordial
4823,die Wüste,the desert
4824,die Brunnenkresse,the watercress
4825,zwingend,mandatory
4826,the Heiligabend,Christmas Eve
4827,der Liebling,the favourite
4828,der Endiviensalat,the endive
4829,die Reineclaude,the greengage
4830,der Wahnsinn,the madness
4831,der Schwamm,the sponge
4832,die Lauchzwiebel,the spring onion
4833,liebste,favorite
4834,entdecken,to discover
4835,der Knoblauch,the garlic
4836,der Muskelkater,the sore muscles
4837,aufhören,to cease
4838,darauf,thereon
4839,aufreissen,to tear open
4840,sich streiten,to quarrel
4841,der Grünkohl,the kale
4842,die Masche,the mesh
4843,die Tiefe,the depth
4844,die Gurke,the cucumber
4845,sich bedanken,to say thank you
4846,wach,awake
4847,die Rübe,the turnip
4848,unpraktisch,impractical
4849,der Rüssel,the trunk
4850,der Spielstand,the score
4851,der Fussweg,the footpath
4852,die Gefahr,the danger
4853,der Besitz,the possession
4854,Bekannte,the friends
4855,das Sternzeichen,the zodiacal sign
4856,die Kastanie,the chestnut
4857,veranstalten,to organize
4858,was für,what kind of
4859,die Vorbereitung,the preparation
4860,der Mut,the courage
4861,die Panne,the breakdown
4862,die Öffentliche Verkehrsmittel,the public transports
4863,siegen,to triumph
4864,verlobt,engaged
4865,der Sellerie,the celery
4866,die Fernbedienung,the remote
4867,die Scherbe,the shard
4868,flüssig,liquid
4869,der Fenchel,the fennel
4870,der Schnittlauch,the chives
